mSQI_t-1,mSQI_t0,mSQI_t1,PowerArm_t-1,PowerArm_t0,PowerArm_t1,PowerSternum_t-1,PowerSternum_t0,PowerSternum_t1
0.0927921824370236,0.0377830391897905,0,0.0237198449393667,0.108577038683388,0.0296581407171922,0.0115600574167994,0.0438234441162944,0.00917963155175408
0.0377830391897905,0,0,0.108577038683388,0.0296581407171922,0.0526366926778284,0.0438234441162944,0.00917963155175408,0.0396726612526966
0,0,0,0.0296581407171922,0.0526366926778284,0.0513486916958086,0.00917963155175408,0.0396726612526966,0.0566220999506561
0,0,0,0.0526366926778284,0.0513486916958086,0.0642389209774859,0.0396726612526966,0.0566220999506561,0.0339693272517515
0,0,0.0199967880457353,0.0513486916958086,0.0642389209774859,0.0354408392736158,0.0566220999506561,0.0339693272517515,0.0109155666153377
0,0.0199967880457353,0,0.0642389209774859,0.0354408392736158,0.0636374499493673,0.0339693272517515,0.0109155666153377,0.0110673562887379
0.0199967880457353,0,0,0.0354408392736158,0.0636374499493673,0.0269129812949848,0.0109155666153377,0.0110673562887379,0.02193435817425
0,0,0,0.0636374499493673,0.0269129812949848,0.0404361937662737,0.0110673562887379,0.02193435817425,0.0119231360042235
0,0,0,0.0269129812949848,0.0404361937662737,0.0296448450690736,0.02193435817425,0.0119231360042235,0.00948018835505005
0,0,0,0.0404361937662737,0.0296448450690736,0.0193496964577041,0.0119231360042235,0.00948018835505005,0.00943218486508675
0,0,0,0.0296448450690736,0.0193496964577041,0.0169560880862403,0.00948018835505005,0.00943218486508675,0.00685043336794431
0,0,0,0.0193496964577041,0.0169560880862403,0.0193143060997985,0.00943218486508675,0.00685043336794431,0.00596393139127325
0,0,0,0.0169560880862403,0.0193143060997985,0.0159718518118995,0.00685043336794431,0.00596393139127325,0.00616347899800412
0,0,0,0.0193143060997985,0.0159718518118995,0.00928519000724916,0.00596393139127325,0.00616347899800412,0.00585359245003719
0,0,0,0.0159718518118995,0.00928519000724916,0.0140909728352675,0.00616347899800412,0.00585359245003719,0.00585298366294846
0,0,0,0.00928519000724916,0.0140909728352675,0.0100499449255887,0.00585359245003719,0.00585298366294846,0.0048858384483575
0,0,0,0.0140909728352675,0.0100499449255887,0.0124645995418096,0.00585298366294846,0.0048858384483575,0.00584997955095696
0,0,0,0.0100499449255887,0.0124645995418096,0.00737444486833924,0.0048858384483575,0.00584997955095696,0.00580545200014747
0,0,0,0.0124645995418096,0.00737444486833924,0.00498664145249969,0.00584997955095696,0.00580545200014747,0.00752544854609028
0,0,0,0.00737444486833924,0.00498664145249969,0.00936501983395537,0.00580545200014747,0.00752544854609028,0.00580087725259418
0,0,0,0.00498664145249969,0.00936501983395537,0.00947818378914926,0.00752544854609028,0.00580087725259418,0.00446094000166416
0,0,0,0.00936501983395537,0.00947818378914926,0.0105834037286033,0.00580087725259418,0.00446094000166416,0.00477608398673112
0,0,0,0.00947818378914926,0.0105834037286033,0.00616430112894252,0.00446094000166416,0.00477608398673112,0.00647589419825276
0,0,0,0.0105834037286033,0.00616430112894252,0.0266966181872861,0.00477608398673112,0.00647589419825276,0.00624105620398777
0,0,0,0.00616430112894252,0.0266966181872861,0.00797716556421696,0.00647589419825276,0.00624105620398777,0.00499952758940228
0,0,0,0.0266966181872861,0.00797716556421696,0.0145670913105513,0.00624105620398777,0.00499952758940228,0.00506570555507422
0,0,0,0.00797716556421696,0.0145670913105513,0.0392780328676935,0.00499952758940228,0.00506570555507422,0.00767253177530804
0,0,0,0.0145670913105513,0.0392780328676935,0.0461589297070856,0.00506570555507422,0.00767253177530804,0.00685142062721302
0,0,0,0.0392780328676935,0.0461589297070856,0.0503991071606708,0.00767253177530804,0.00685142062721302,0.00703925519234674
0,0,0,0.0461589297070856,0.0503991071606708,0.0623218351855413,0.00685142062721302,0.00703925519234674,0.00537261508920012
0,0,0,0.0503991071606708,0.0623218351855413,0.0242598278552322,0.00703925519234674,0.00537261508920012,0.00579735344002614
0,0,0.0358261108708691,0.0623218351855413,0.0242598278552322,0.0510798187658475,0.00537261508920012,0.00579735344002614,0.0110928169521185
0,0.0358261108708691,0,0.0242598278552322,0.0510798187658475,0.0504417201981893,0.00579735344002614,0.0110928169521185,0.0100946701087117
