Type;mSQI_t-1;mSQI_t0;mSQI_t1;PowerArm_t-1;PowerArm_t0;PowerArm_t1;PowerSternum_t-1;PowerSternum_t0;PowerSternum_t1
0;0.991223993747738;0.987817695925273;0.989927586280885;0.0129503908668173;0.0219390394138488;0.0122382688606344;0.00426726037586822;0.00501858906985705;0.00403988881473033
0;0.987817695925273;0.989927586280885;0.9907930464629;0.0219390394138488;0.0122382688606344;0.00472183364579289;0.00501858906985705;0.00403988881473033;0.00387791274799866
0;0.989927586280885;0.9907930464629;0.987178143039745;0.0122382688606344;0.00472183364579289;0.0211139147093864;0.00403988881473033;0.00387791274799866;0.00438821086821183
0;0.9907930464629;0.987178143039745;0.991407818194595;0.00472183364579289;0.0211139147093864;0.00742153832786824;0.00387791274799866;0.00438821086821183;0.00379579337877561
0;0.987178143039745;0.991407818194595;0.991485824915144;0.0211139147093864;0.00742153832786824;0.0177026619927457;0.00438821086821183;0.00379579337877561;0.00419630723668664
0;0.991407818194595;0.991485824915144;0.989691174481341;0.00742153832786824;0.0177026619927457;0.0203356191755123;0.00379579337877561;0.00419630723668664;0.00406289695629996
0;0.991485824915144;0.989691174481341;0.992088241483054;0.0177026619927457;0.0203356191755123;0.00673300138266044;0.00419630723668664;0.00406289695629996;0.00377236864159174
0;0.989691174481341;0.992088241483054;0.992139536082722;0.0203356191755123;0.00673300138266044;0.00952393710414051;0.00406289695629996;0.00377236864159174;0.00364411872253895
0;0.992088241483054;0.992139536082722;0.991218852905581;0.00673300138266044;0.00952393710414051;0.0113025876829152;0.00377236864159174;0.00364411872253895;0.00405257560238519
0;0.992139536082722;0.991218852905581;0.991239066466655;0.00952393710414051;0.0113025876829152;0.0119623929152829;0.00364411872253895;0.00405257560238519;0.00388331174814926
0;0.991218852905581;0.991239066466655;0.992420681039685;0.0113025876829152;0.0119623929152829;0.00880313688380169;0.00405257560238519;0.00388331174814926;0.00429490746481335
0;0.991239066466655;0.992420681039685;0.991109708664976;0.0119623929152829;0.00880313688380169;0.0117871900562969;0.00388331174814926;0.00429490746481335;0.00375548293486908
0;0.992420681039685;0.991109708664976;0.984533074490842;0.00880313688380169;0.0117871900562969;0.0235112533961851;0.00429490746481335;0.00375548293486908;0.00565545598816402
0;0.991109708664976;0.984533074490842;0.913342465246308;0.0117871900562969;0.0235112533961851;0.0529371483441825;0.00375548293486908;0.00565545598816402;0.0171401369414616
0;0.984533074490842;0.913342465246308;0.980331985200874;0.0235112533961851;0.0529371483441825;0.0169000572272374;0.00565545598816402;0.0171401369414616;0.00641762286032729
0;0.913342465246308;0.980331985200874;0.980236346755745;0.0529371483441825;0.0169000572272374;0.0225242846968565;0.0171401369414616;0.00641762286032729;0.00539029058732001
0;0.980331985200874;0.980236346755745;0.985444814361255;0.0169000572272374;0.0225242846968565;0.0120778989155074;0.00641762286032729;0.00539029058732001;0.00415366317097707
0;0.980236346755745;0.985444814361255;0.9884192885704;0.0225242846968565;0.0120778989155074;0.00304502505640189;0.00539029058732001;0.00415366317097707;0.00367442082565225
0;0.985444814361255;0.9884192885704;0.991158414026044;0.0120778989155074;0.00304502505640189;0.0142846650764066;0.00415366317097707;0.00367442082565225;0.00411178126599018
0;0.9884192885704;0.991158414026044;0.990399147358031;0.00304502505640189;0.0142846650764066;0.0162366503725254;0.00367442082565225;0.00411178126599018;0.00366206500123359
0;0.991158414026044;0.990399147358031;0.988104902118997;0.0142846650764066;0.0162366503725254;0.00879640452379083;0.00411178126599018;0.00366206500123359;0.00376610615017478
0;0.990399147358031;0.988104902118997;0.990967691054872;0.0162366503725254;0.00879640452379083;0.0103326916215923;0.00366206500123359;0.00376610615017478;0.00453811127854173
0;0.988104902118997;0.990967691054872;0.770350816190022;0.00879640452379083;0.0103326916215923;0.010606855716456;0.00376610615017478;0.00453811127854173;0.00966138429406588
0;0.990967691054872;0.770350816190022;0.97282271883095;0.0103326916215923;0.010606855716456;0.0135152571055882;0.00453811127854173;0.00966138429406588;0.00455761537993781
0;0.770350816190022;0.97282271883095;0.991953972831402;0.010606855716456;0.0135152571055882;0.0041760534427208;0.00966138429406588;0.00455761537993781;0.00390470493536702
0;0.97282271883095;0.991953972831402;0.986620758536473;0.0135152571055882;0.0041760534427208;0.013476395477493;0.00455761537993781;0.00390470493536702;0.00430389987860882
0;0.991953972831402;0.986620758536473;0.975755423382439;0.0041760534427208;0.013476395477493;0.00566684399117199;0.00390470493536702;0.00430389987860882;0.00387592299016068
0;0.986620758536473;0.975755423382439;0.986937762141151;0.013476395477493;0.00566684399117199;0.010753821221491;0.00430389987860882;0.00387592299016068;0.00432507930614784
0;0.975755423382439;0.986937762141151;0.986779884811332;0.00566684399117199;0.010753821221491;0.0219383846598516;0.00387592299016068;0.00432507930614784;0.00506269028499489
0;0.986937762141151;0.986779884811332;0.972113248407927;0.010753821221491;0.0219383846598516;0.0140090975794136;0.00432507930614784;0.00506269028499489;0.004668273897849
0;0.986779884811332;0.972113248407927;0.977116231771754;0.0219383846598516;0.0140090975794136;0.0474119329315596;0.00506269028499489;0.004668273897849;0.0229426772772631
0;0.972113248407927;0.977116231771754;0.994056859676975;0.0140090975794136;0.0474119329315596;0.0115227764752836;0.004668273897849;0.0229426772772631;0.00370212845637381
0;0.977116231771754;0.994056859676975;0.99320153926009;0.0474119329315596;0.0115227764752836;0.0155565463677995;0.0229426772772631;0.00370212845637381;0.00441472521118131
0;0.994056859676975;0.99320153926009;0.981471741553404;0.0115227764752836;0.0155565463677995;0.00883527763277951;0.00370212845637381;0.00441472521118131;0.0042556732506688
0;0.99320153926009;0.981471741553404;0.982693027917257;0.0155565463677995;0.00883527763277951;0.0146314622172087;0.00441472521118131;0.0042556732506688;0.00422255964924061
0;0.981471741553404;0.982693027917257;0.988900126952344;0.00883527763277951;0.0146314622172087;0.0318317840190636;0.0042556732506688;0.00422255964924061;0.00555954419376774
0;0.982693027917257;0.988900126952344;0.550037136153059;0.0146314622172087;0.0318317840190636;0.0378710622455141;0.00422255964924061;0.00555954419376774;0.0122643546763829
0;0.988900126952344;0.550037136153059;0.968561854616003;0.0318317840190636;0.0378710622455141;0.034940060884696;0.00555954419376774;0.0122643546763829;0.00810469889971882
0;0.550037136153059;0.968561854616003;0.970047750616437;0.0378710622455141;0.034940060884696;0.0701555405507407;0.0122643546763829;0.00810469889971882;0.00790895186534568
0;0.968561854616003;0.970047750616437;0.94919836776324;0.034940060884696;0.0701555405507407;0.0578710111341951;0.00810469889971882;0.00790895186534568;0.00855715348566317
0;0.970047750616437;0.94919836776324;0.689846603191614;0.0701555405507407;0.0578710111341951;0.0544565048687119;0.00790895186534568;0.00855715348566317;0.0127788689346038
0;0.94919836776324;0.689846603191614;0.968836487521582;0.0578710111341951;0.0544565048687119;0.0332798217921975;0.00855715348566317;0.0127788689346038;0.00822150029757247
0;0.689846603191614;0.968836487521582;0.972876972865156;0.0544565048687119;0.0332798217921975;0.0260431806372581;0.0127788689346038;0.00822150029757247;0.00548173444260347
0;0.968836487521582;0.972876972865156;0.975411302902093;0.0332798217921975;0.0260431806372581;0.0186825317031822;0.00822150029757247;0.00548173444260347;0.00482834754704706
0;0.972876972865156;0.975411302902093;0.973283204237003;0.0260431806372581;0.0186825317031822;0.0184013157029909;0.00548173444260347;0.00482834754704706;0.00449617487500747
0;0.975411302902093;0.973283204237003;0.975215368158951;0.0186825317031822;0.0184013157029909;0.018090014038402;0.00482834754704706;0.00449617487500747;0.0044218246381584
0;0.973283204237003;0.975215368158951;0.990002445882893;0.0184013157029909;0.018090014038402;0.0138707251210051;0.00449617487500747;0.0044218246381584;0.00383974899327127
0;0.975215368158951;0.990002445882893;0.930659558704667;0.018090014038402;0.0138707251210051;0.0339695589647935;0.0044218246381584;0.00383974899327127;0.00539095500398157
0;0.990002445882893;0.930659558704667;0.987851826390238;0.0138707251210051;0.0339695589647935;0.0400766295545925;0.00383974899327127;0.00539095500398157;0.00585505118569937
0;0.930659558704667;0.987851826390238;0.990459805249426;0.0339695589647935;0.0400766295545925;0.0126309293309192;0.00539095500398157;0.00585505118569937;0.00382709912285168
0;0.987851826390238;0.990459805249426;0.984663581666672;0.0400766295545925;0.0126309293309192;0.0245262661304058;0.00585505118569937;0.00382709912285168;0.00511583167779599
0;0.990459805249426;0.984663581666672;0.987826063517381;0.0126309293309192;0.0245262661304058;0.034674978879318;0.00382709912285168;0.00511583167779599;0.00531469678109788
0;0.984663581666672;0.987826063517381;0.978722007960017;0.0245262661304058;0.034674978879318;0.0136356510233684;0.00511583167779599;0.00531469678109788;0.00407444637835851
0;0.987826063517381;0.978722007960017;0.984788392565325;0.034674978879318;0.0136356510233684;0.0111145342210803;0.00531469678109788;0.00407444637835851;0.00353607044811216
0;0.978722007960017;0.984788392565325;0.991201678787357;0.0136356510233684;0.0111145342210803;0.00926315368002451;0.00407444637835851;0.00353607044811216;0.00360089721220814
0;0.984788392565325;0.991201678787357;0.990142936961076;0.0111145342210803;0.00926315368002451;0.0107627571165237;0.00353607044811216;0.00360089721220814;0.00356267207184243
0;0.991201678787357;0.990142936961076;0.983480742801989;0.00926315368002451;0.0107627571165237;0.00936740317908553;0.00360089721220814;0.00356267207184243;0.00347651133550974
0;0.990142936961076;0.983480742801989;0.99185881414585;0.0107627571165237;0.00936740317908553;0.0118658460076623;0.00356267207184243;0.00347651133550974;0.00394263503460196
0;0.983480742801989;0.99185881414585;0.986156064509911;0.00936740317908553;0.0118658460076623;0.012066080884191;0.00347651133550974;0.00394263503460196;0.00317128015643217
0;0.99185881414585;0.986156064509911;0.990964284286414;0.0118658460076623;0.012066080884191;0.012059159222895;0.00394263503460196;0.00317128015643217;0.00347271122583176
0;0.986156064509911;0.990964284286414;0.988432725510495;0.012066080884191;0.012059159222895;0.0123551442369053;0.00317128015643217;0.00347271122583176;0.00352172650516673
0;0.990964284286414;0.988432725510495;0.992559362262039;0.012059159222895;0.0123551442369053;0.0140963398222599;0.00347271122583176;0.00352172650516673;0.00807416631294928
0;0.988432725510495;0.992559362262039;0.989188879409895;0.0123551442369053;0.0140963398222599;0.0159689942443161;0.00352172650516673;0.00807416631294928;0.0050945073275763
0;0.992559362262039;0.989188879409895;0.977955315996262;0.0140963398222599;0.0159689942443161;0.0288889948961133;0.00807416631294928;0.0050945073275763;0.00534741420413254
0;0.989188879409895;0.977955315996262;0.985569026456673;0.0159689942443161;0.0288889948961133;0.0203816551594179;0.0050945073275763;0.00534741420413254;0.0044433398223249
0;0.977955315996262;0.985569026456673;0.992333821438073;0.0288889948961133;0.0203816551594179;0.0160717490994839;0.00534741420413254;0.0044433398223249;0.00448851733857416
0;0.985569026456673;0.992333821438073;0.987220086918042;0.0203816551594179;0.0160717490994839;0.0142450809645808;0.0044433398223249;0.00448851733857416;0.00452169266043807
0;0.992333821438073;0.987220086918042;0.693346219996923;0.0160717490994839;0.0142450809645808;0.054254459632424;0.00448851733857416;0.00452169266043807;0.0113886979925853
0;0.987220086918042;0.693346219996923;0.974263419586234;0.0142450809645808;0.054254459632424;0.033429877192957;0.00452169266043807;0.0113886979925853;0.00575660448193109
0;0.693346219996923;0.974263419586234;0.9890888171519;0.054254459632424;0.033429877192957;0.00894433576967541;0.0113886979925853;0.00575660448193109;0.00389496812030873
0;0.974263419586234;0.9890888171519;0.987844467607492;0.033429877192957;0.00894433576967541;0.00332876290104425;0.00575660448193109;0.00389496812030873;0.00369885783033635
0;0.9890888171519;0.987844467607492;0.874173214312325;0.00894433576967541;0.00332876290104425;0.00926644625916069;0.00389496812030873;0.00369885783033635;0.00736072682310378
0;0.987844467607492;0.874173214312325;0.990058571698146;0.00332876290104425;0.00926644625916069;0.0137629833853275;0.00369885783033635;0.00736072682310378;0.00395269552963258
0;0.874173214312325;0.990058571698146;0.989548693271;0.00926644625916069;0.0137629833853275;0.0146118085290659;0.00736072682310378;0.00395269552963258;0.00362487473884358
0;0.990058571698146;0.989548693271;0.973453566733384;0.0137629833853275;0.0146118085290659;0.0346400873577561;0.00395269552963258;0.00362487473884358;0.00564470605768986
0;0.989548693271;0.973453566733384;0.966306746168718;0.0146118085290659;0.0346400873577561;0.0162104324977226;0.00362487473884358;0.00564470605768986;0.00551393767615963
0;0.973453566733384;0.966306746168718;0.989908319887463;0.0346400873577561;0.0162104324977226;0.00802730122449696;0.00564470605768986;0.00551393767615963;0.00417852903924715
0;0.966306746168718;0.989908319887463;0.981166974848614;0.0162104324977226;0.00802730122449696;0.0172254530626544;0.00551393767615963;0.00417852903924715;0.00380866384510507
0;0.989908319887463;0.981166974848614;0.975514428336863;0.00802730122449696;0.0172254530626544;0.0157249174019085;0.00417852903924715;0.00380866384510507;0.0039148467739438
0;0.981166974848614;0.975514428336863;0.956072820401379;0.0172254530626544;0.0157249174019085;0.0189038136554247;0.00380866384510507;0.0039148467739438;0.00512671220660438
0;0.975514428336863;0.956072820401379;0.985704930649725;0.0157249174019085;0.0189038136554247;0.00928063480066431;0.0039148467739438;0.00512671220660438;0.00395282960691291
0;0.956072820401379;0.985704930649725;0.986995210352158;0.0189038136554247;0.00928063480066431;0.00692971554712217;0.00512671220660438;0.00395282960691291;0.00450355201013533
0;0.985704930649725;0.986995210352158;0.990214092115974;0.00928063480066431;0.00692971554712217;0.00442866981294867;0.00395282960691291;0.00450355201013533;0.00410623868047042
0;0.986995210352158;0.990214092115974;0.987563689153903;0.00692971554712217;0.00442866981294867;0.00406799473526332;0.00450355201013533;0.00410623868047042;0.00392059296560468
0;0.990214092115974;0.987563689153903;0.992838195368173;0.00442866981294867;0.00406799473526332;0.00342250705409369;0.00410623868047042;0.00392059296560468;0.00393214230618942
0;0.987563689153903;0.992838195368173;0.985220870896487;0.00406799473526332;0.00342250705409369;0.00829571604892891;0.00392059296560468;0.00393214230618942;0.0074582467508529
0;0.992838195368173;0.985220870896487;0.967338788584891;0.00342250705409369;0.00829571604892891;0.0113224017201225;0.00393214230618942;0.0074582467508529;0.00778685370383567
0;0.985220870896487;0.967338788584891;0.979680753164355;0.00829571604892891;0.0113224017201225;0.0155405397077433;0.0074582467508529;0.00778685370383567;0.00475526895229387
0;0.967338788584891;0.979680753164355;0.976229822213842;0.0113224017201225;0.0155405397077433;0.021851262310362;0.00778685370383567;0.00475526895229387;0.00802924113476875
0;0.979680753164355;0.976229822213842;0.978153860935479;0.0155405397077433;0.021851262310362;0.0106168188297158;0.00475526895229387;0.00802924113476875;0.00497498073962886
0;0.976229822213842;0.978153860935479;0.99028988086828;0.021851262310362;0.0106168188297158;0.00514566575699391;0.00802924113476875;0.00497498073962886;0.00412824441452724
0;0.978153860935479;0.99028988086828;0.522375827688116;0.0106168188297158;0.00514566575699391;0.0376214266114878;0.00497498073962886;0.00412824441452724;0.0114028927583789
0;0.99028988086828;0.522375827688116;0.963477372803478;0.00514566575699391;0.0376214266114878;0.0470003763520348;0.00412824441452724;0.0114028927583789;0.00842433136207264
0;0.522375827688116;0.963477372803478;0.988063975682785;0.0376214266114878;0.0470003763520348;0.00930942159481289;0.0114028927583789;0.00842433136207264;0.00418609079056098
0;0.963477372803478;0.988063975682785;0.872636575552898;0.0470003763520348;0.00930942159481289;0.0175584396821197;0.00842433136207264;0.00418609079056098;0.00862661738765422
0;0.988063975682785;0.872636575552898;0.853580144280266;0.00930942159481289;0.0175584396821197;0.0367826332422894;0.00418609079056098;0.00862661738765422;0.00613960872926357
0;0.872636575552898;0.853580144280266;0.989482112214246;0.0175584396821197;0.0367826332422894;0.0230265221030961;0.00862661738765422;0.00613960872926357;0.00411176810059491
0;0.853580144280266;0.989482112214246;0.979102360951696;0.0367826332422894;0.0230265221030961;0.0105642289982723;0.00613960872926357;0.00411176810059491;0.00469023467860046
0;0.989482112214246;0.979102360951696;0.991497954227068;0.0230265221030961;0.0105642289982723;0.0129762196169114;0.00411176810059491;0.00469023467860046;0.00462373063015022
0;0.979102360951696;0.991497954227068;0.989331072303624;0.0105642289982723;0.0129762196169114;0.00721690085673826;0.00469023467860046;0.00462373063015022;0.00421446885385459
0;0.991497954227068;0.989331072303624;0.991627474086132;0.0129762196169114;0.00721690085673826;0.00951236571364483;0.00462373063015022;0.00421446885385459;0.00375380537963716
0;0.989331072303624;0.991627474086132;0.98551493977578;0.00721690085673826;0.00951236571364483;0.00375738221096774;0.00421446885385459;0.00375380537963716;0.00494969990502046
0;0.991627474086132;0.98551493977578;0.196457663168269;0.00951236571364483;0.00375738221096774;0.0380502866348694;0.00375380537963716;0.00494969990502046;0.0134454075009712
0;0.98551493977578;0.196457663168269;0.983584301849912;0.00375738221096774;0.0380502866348694;0.021100271949534;0.00494969990502046;0.0134454075009712;0.00741586135883044
0;0.196457663168269;0.983584301849912;0.983066220785721;0.0380502866348694;0.021100271949534;0.0208642646217355;0.0134454075009712;0.00741586135883044;0.00450444551944967
0;0.983584301849912;0.983066220785721;0.939745019489102;0.021100271949534;0.0208642646217355;0.0467313758865429;0.00741586135883044;0.00450444551944967;0.00785875387599202
0;0.983066220785721;0.939745019489102;0.985657840611683;0.0208642646217355;0.0467313758865429;0.029107503261175;0.00450444551944967;0.00785875387599202;0.00599863719721668
0;0.939745019489102;0.985657840611683;0.986660737210295;0.0467313758865429;0.029107503261175;0.025747825536058;0.00785875387599202;0.00599863719721668;0.00457451528027271
0;0.985657840611683;0.986660737210295;0.989879266596608;0.029107503261175;0.025747825536058;0.0215513593345434;0.00599863719721668;0.00457451528027271;0.00458031651133103
0;0.986660737210295;0.989879266596608;0.985557787898491;0.025747825536058;0.0215513593345434;0.0160976523421125;0.00457451528027271;0.00458031651133103;0.00436534492005732
0;0.989879266596608;0.985557787898491;0.98093468940356;0.0215513593345434;0.0160976523421125;0.0204241464751694;0.00458031651133103;0.00436534492005732;0.00508184226202328
0;0.985557787898491;0.98093468940356;0.984198404925234;0.0160976523421125;0.0204241464751694;0.0054730287078951;0.00436534492005732;0.00508184226202328;0.00419207671177827
0;0.98093468940356;0.984198404925234;0.983551601218408;0.0204241464751694;0.0054730287078951;0.00832125768387145;0.00508184226202328;0.00419207671177827;0.00425296047022713
0;0.984198404925234;0.983551601218408;0.972356899073887;0.0054730287078951;0.00832125768387145;0.0132554885036886;0.00419207671177827;0.00425296047022713;0.00461011961677196
0;0.983551601218408;0.972356899073887;0.975243717368185;0.00832125768387145;0.0132554885036886;0.0192410206271122;0.00425296047022713;0.00461011961677196;0.00437494419773631
0;0.972356899073887;0.975243717368185;0.983171074866715;0.0132554885036886;0.0192410206271122;0.0104151616943923;0.00461011961677196;0.00437494419773631;0.00426410813694233
0;0.975243717368185;0.983171074866715;0.985388224474461;0.0192410206271122;0.0104151616943923;0.00734788128173056;0.00437494419773631;0.00426410813694233;0.00410468411203229
0;0.983171074866715;0.985388224474461;0.984929121642445;0.0104151616943923;0.00734788128173056;0.00418460212287721;0.00426410813694233;0.00410468411203229;0.00433394395339468
0;0.985388224474461;0.984929121642445;0.944154242726528;0.00734788128173056;0.00418460212287721;0.0201196660174945;0.00410468411203229;0.00433394395339468;0.0068344982848835
0;0.984929121642445;0.944154242726528;0.915452034452811;0.00418460212287721;0.0201196660174945;0.0303899334600321;0.00433394395339468;0.0068344982848835;0.0094028375609044
0;0.944154242726528;0.915452034452811;0.985252713060529;0.0201196660174945;0.0303899334600321;0.00499287676506988;0.0068344982848835;0.0094028375609044;0.00441634045435028
0;0.915452034452811;0.985252713060529;0.98697948144204;0.0303899334600321;0.00499287676506988;0.0105802997926035;0.0094028375609044;0.00441634045435028;0.00452294501902061
0;0.985252713060529;0.98697948144204;0.97204966226607;0.00499287676506988;0.0105802997926035;0.0116953607414277;0.00441634045435028;0.00452294501902061;0.00448156289342223
0;0.98697948144204;0.97204966226607;0.986538987095477;0.0105802997926035;0.0116953607414277;0.019719676384497;0.00452294501902061;0.00448156289342223;0.00451972609606598
0;0.97204966226607;0.986538987095477;0.981993600518891;0.0116953607414277;0.019719676384497;0.0188205701859736;0.00448156289342223;0.00451972609606598;0.00493392649414804
0;0.986538987095477;0.981993600518891;0.986882775107348;0.019719676384497;0.0188205701859736;0.0122589370855701;0.00451972609606598;0.00493392649414804;0.00441842384588366
0;0.981993600518891;0.986882775107348;0.989083997764813;0.0188205701859736;0.0122589370855701;0.0040924524499893;0.00493392649414804;0.00441842384588366;0.00422978280096673
0;0.986882775107348;0.989083997764813;0.983293936831863;0.0122589370855701;0.0040924524499893;0.00369887234421319;0.00441842384588366;0.00422978280096673;0.00430347379084038
0;0.989083997764813;0.983293936831863;0.985737453903762;0.0040924524499893;0.00369887234421319;0.0155990161150201;0.00422978280096673;0.00430347379084038;0.00492789522952329
0;0.983293936831863;0.985737453903762;0.987221560168488;0.00369887234421319;0.0155990161150201;0.0119047307682442;0.00430347379084038;0.00492789522952329;0.00422579801995086
0;0.985737453903762;0.987221560168488;0.987956243149977;0.0155990161150201;0.0119047307682442;0.0173970583879635;0.00492789522952329;0.00422579801995086;0.0049538057365224
0;0.987221560168488;0.987956243149977;0.989478277830934;0.0119047307682442;0.0173970583879635;0.016523577413499;0.00422579801995086;0.0049538057365224;0.00483713136543423
0;0.987956243149977;0.989478277830934;0.976665632434995;0.0173970583879635;0.016523577413499;0.0161166898153558;0.0049538057365224;0.00483713136543423;0.00477296846636313
0;0.989478277830934;0.976665632434995;0.986726770230947;0.016523577413499;0.0161166898153558;0.0239286740575121;0.00483713136543423;0.00477296846636313;0.00542646684264746
0;0.976665632434995;0.986726770230947;0.990056431746628;0.0161166898153558;0.0239286740575121;0.0256021887761162;0.00477296846636313;0.00542646684264746;0.0072937730953384
0;0.986726770230947;0.990056431746628;0.959094616719858;0.0239286740575121;0.0256021887761162;0.0482567226415433;0.00542646684264746;0.0072937730953384;0.00771528036576999
0;0.990056431746628;0.959094616719858;0.988657131530094;0.0256021887761162;0.0482567226415433;0.0160908359097276;0.0072937730953384;0.00771528036576999;0.0051596992583448
0;0.959094616719858;0.988657131530094;0.989172190133743;0.0482567226415433;0.0160908359097276;0.00898528781859757;0.00771528036576999;0.0051596992583448;0.00451821777451614
0;0.988657131530094;0.989172190133743;0.986898249078424;0.0160908359097276;0.00898528781859757;0.0195438938473479;0.0051596992583448;0.00451821777451614;0.00502820193489658
0;0.989172190133743;0.986898249078424;0.97594088443499;0.00898528781859757;0.0195438938473479;0.0165596042766063;0.00451821777451614;0.00502820193489658;0.00507964777875331
0;0.986898249078424;0.97594088443499;0.968031832948246;0.0195438938473479;0.0165596042766063;0.0308056881163969;0.00502820193489658;0.00507964777875331;0.0063173088583927
0;0.97594088443499;0.968031832948246;0.979944026209032;0.0165596042766063;0.0308056881163969;0.012036569410011;0.00507964777875331;0.0063173088583927;0.00531953391946948
0;0.968031832948246;0.979944026209032;0.976859659387263;0.0308056881163969;0.012036569410011;0.0272300304205693;0.0063173088583927;0.00531953391946948;0.00582918704669182
0;0.979944026209032;0.976859659387263;0.989171746832962;0.012036569410011;0.0272300304205693;0.0114372848227163;0.00531953391946948;0.00582918704669182;0.00494216364129407
0;0.976859659387263;0.989171746832962;0.910877660837287;0.0272300304205693;0.0114372848227163;0.0294756586565795;0.00582918704669182;0.00494216364129407;0.010092405682227
0;0.989171746832962;0.910877660837287;0.910543224612994;0.0114372848227163;0.0294756586565795;0.0121567428310177;0.00494216364129407;0.010092405682227;0.00500653274144903
0;0.910877660837287;0.910543224612994;0.980112776103185;0.0294756586565795;0.0121567428310177;0.0127215825156281;0.010092405682227;0.00500653274144903;0.00466934283000801
0;0.910543224612994;0.980112776103185;0.977262949705754;0.0121567428310177;0.0127215825156281;0.0145410696487363;0.00500653274144903;0.00466934283000801;0.0078380710283473
0;0.980112776103185;0.977262949705754;0.990120003427308;0.0127215825156281;0.0145410696487363;0.0128474813831113;0.00466934283000801;0.0078380710283473;0.00499824889897398
0;0.977262949705754;0.990120003427308;0.992215567215565;0.0145410696487363;0.0128474813831113;0.0119848584781138;0.0078380710283473;0.00499824889897398;0.00582120115314958
0;0.990120003427308;0.992215567215565;0.993629240616885;0.0128474813831113;0.0119848584781138;0.00888709961687531;0.00499824889897398;0.00582120115314958;0.00494720025747193
0;0.992215567215565;0.993629240616885;0.992314540174395;0.0119848584781138;0.00888709961687531;0.0123079001229003;0.00582120115314958;0.00494720025747193;0.0042778619891499
0;0.993629240616885;0.992314540174395;0.991605389629051;0.00888709961687531;0.0123079001229003;0.018386573022143;0.00494720025747193;0.0042778619891499;0.00527264004528859
