mSQI_t-1,mSQI_t0,mSQI_t1,PowerArm_t-1,PowerArm_t0,PowerArm_t1,PowerSternum_t-1,PowerSternum_t0,PowerSternum_t1
0.946375859790328,0.877696316837156,0.927468029147498,0.00464864966214573,0.0105199984837356,0.0127831238504167,0.00677705008964722,0.00564171493035564,0.00666437434429234
0.877696316837156,0.927468029147498,0.883477606090512,0.0105199984837356,0.0127831238504167,0.0135915856663132,0.00564171493035564,0.00666437434429234,0.00528606150730615
0.927468029147498,0.883477606090512,0.885370343892949,0.0127831238504167,0.0135915856663132,0.0047345157578271,0.00666437434429234,0.00528606150730615,0.00497128267986319
0.883477606090512,0.885370343892949,0.876594789486842,0.0135915856663132,0.0047345157578271,0.00370264200308204,0.00528606150730615,0.00497128267986319,0.0050216627809943
0.885370343892949,0.876594789486842,0.885021570431423,0.0047345157578271,0.00370264200308204,0.0074999220173153,0.00497128267986319,0.0050216627809943,0.00493520977676853
0.876594789486842,0.885021570431423,0.881997981281952,0.00370264200308204,0.0074999220173153,0.00444435124594072,0.0050216627809943,0.00493520977676853,0.00500548437169217
0.885021570431423,0.881997981281952,0.880346069145582,0.0074999220173153,0.00444435124594072,0.00467418639128177,0.00493520977676853,0.00500548437169217,0.00500710444745843
0.881997981281952,0.880346069145582,0.894975074656388,0.00444435124594072,0.00467418639128177,0.0133197980789471,0.00500548437169217,0.00500710444745843,0.00565308028196409
0.880346069145582,0.894975074656388,0.859104961763263,0.00467418639128177,0.0133197980789471,0.00536560467070811,0.00500710444745843,0.00565308028196409,0.00521000944274715
0.894975074656388,0.859104961763263,0.884624974038079,0.0133197980789471,0.00536560467070811,0.0151783883139438,0.00565308028196409,0.00521000944274715,0.00607490584186364
0.859104961763263,0.884624974038079,0.939417624159815,0.00536560467070811,0.0151783883139438,0.0265374209499518,0.00521000944274715,0.00607490584186364,0.00873711702570055
0.884624974038079,0.939417624159815,0.900883812278291,0.0151783883139438,0.0265374209499518,0.0255549950209442,0.00607490584186364,0.00873711702570055,0.00602619280038549
0.939417624159815,0.900883812278291,0.890674499435986,0.0265374209499518,0.0255549950209442,0.00541457786595066,0.00873711702570055,0.00602619280038549,0.00608109555151756
0.900883812278291,0.890674499435986,0.883531250290112,0.0255549950209442,0.00541457786595066,0.00713714726285343,0.00602619280038549,0.00608109555151756,0.00519770466740885
0.890674499435986,0.883531250290112,0.884109508967554,0.00541457786595066,0.00713714726285343,0.0179030407832774,0.00608109555151756,0.00519770466740885,0.00554067676889453
0.883531250290112,0.884109508967554,0.84427409589867,0.00713714726285343,0.0179030407832774,0.0139954863851074,0.00519770466740885,0.00554067676889453,0.00522272233038482
0.884109508967554,0.84427409589867,0.888776413421739,0.0179030407832774,0.0139954863851074,0.00688777632732682,0.00554067676889453,0.00522272233038482,0.00509433928023686
0.84427409589867,0.888776413421739,0.878581667034622,0.0139954863851074,0.00688777632732682,0.0201926207214264,0.00522272233038482,0.00509433928023686,0.00609231725436027
0.888776413421739,0.878581667034622,0.88888944900728,0.00688777632732682,0.0201926207214264,0.0102687109181762,0.00509433928023686,0.00609231725436027,0.00544397897431598
0.878581667034622,0.88888944900728,0.903167715516027,0.0201926207214264,0.0102687109181762,0.0193077431810244,0.00609231725436027,0.00544397897431598,0.00579173605855319
0.88888944900728,0.903167715516027,0.98010637950162,0.0102687109181762,0.0193077431810244,0.0154343852506202,0.00544397897431598,0.00579173605855319,0.00605434818263984
0.903167715516027,0.98010637950162,0.972174252922787,0.0193077431810244,0.0154343852506202,0.0156801330727181,0.00579173605855319,0.00605434818263984,0.00585763965371719
0.98010637950162,0.972174252922787,0.98081972178489,0.0154343852506202,0.0156801330727181,0.00678142052430749,0.00605434818263984,0.00585763965371719,0.00553121128276949
0.972174252922787,0.98081972178489,0.975102240524986,0.0156801330727181,0.00678142052430749,0.00699410616062194,0.00585763965371719,0.00553121128276949,0.00542047646297215
0.98081972178489,0.975102240524986,0.203074934550337,0.00678142052430749,0.00699410616062194,0.0331113560307915,0.00553121128276949,0.00542047646297215,0.006806679916639
0.975102240524986,0.203074934550337,0.959992310135898,0.00699410616062194,0.0331113560307915,0.013948435571628,0.00542047646297215,0.006806679916639,0.00623184302350083
0.203074934550337,0.959992310135898,0.979138063452266,0.0331113560307915,0.013948435571628,0.0183159586960177,0.006806679916639,0.00623184302350083,0.00547316417924848
0.959992310135898,0.979138063452266,0.983848559981626,0.013948435571628,0.0183159586960177,0.00898132282394283,0.00623184302350083,0.00547316417924848,0.00473879821455143
0.979138063452266,0.983848559981626,0.973317171068585,0.0183159586960177,0.00898132282394283,0.0092907633952437,0.00547316417924848,0.00473879821455143,0.00567701611288316
0.983848559981626,0.973317171068585,0.96832154502776,0.00898132282394283,0.0092907633952437,0.00327079835101527,0.00473879821455143,0.00567701611288316,0.00518734884384804
0.973317171068585,0.96832154502776,0.958889263969782,0.0092907633952437,0.00327079835101527,0.0158514830064257,0.00567701611288316,0.00518734884384804,0.0103706127615238
0.96832154502776,0.958889263969782,0.894057523766273,0.00327079835101527,0.0158514830064257,0.0168822859288533,0.00518734884384804,0.0103706127615238,0.00684267114464207
0.958889263969782,0.894057523766273,0.956338112770773,0.0158514830064257,0.0168822859288533,0.00774005032363062,0.0103706127615238,0.00684267114464207,0.00657918092365036
0.894057523766273,0.956338112770773,0.961387060281153,0.0168822859288533,0.00774005032363062,0.00295442079629683,0.00684267114464207,0.00657918092365036,0.00546375363241732
0.956338112770773,0.961387060281153,0.918165077017323,0.00774005032363062,0.00295442079629683,0.0149890105643993,0.00657918092365036,0.00546375363241732,0.0055357349036087
0.961387060281153,0.918165077017323,0.927742839049974,0.00295442079629683,0.0149890105643993,0.0213652758841173,0.00546375363241732,0.0055357349036087,0.00615638451496382
0.918165077017323,0.927742839049974,0.923441731166147,0.0149890105643993,0.0213652758841173,0.0278160820152732,0.0055357349036087,0.00615638451496382,0.0058361913131361
0.927742839049974,0.923441731166147,0.909300634789602,0.0213652758841173,0.0278160820152732,0.023567909734532,0.00615638451496382,0.0058361913131361,0.00735228350863612
0.923441731166147,0.909300634789602,0.950508274978337,0.0278160820152732,0.023567909734532,0.0118003704970567,0.0058361913131361,0.00735228350863612,0.00572640650906266
0.909300634789602,0.950508274978337,0.89459905657859,0.023567909734532,0.0118003704970567,0.0137594919220247,0.00735228350863612,0.00572640650906266,0.00575508415759348
0.950508274978337,0.89459905657859,0.912445291045502,0.0118003704970567,0.0137594919220247,0.00775625102323539,0.00572640650906266,0.00575508415759348,0.00583290982866587
