mSQI_t-1,mSQI_t0,mSQI_t1,PowerArm_t-1,PowerArm_t0,PowerArm_t1,PowerSternum_t-1,PowerSternum_t0,PowerSternum_t1
0,0,0,0.0600706489078828,0.0589878004791289,0.0360990189147452,0.0792260275739644,0.0861507891145518,0.0497134065481834
0,0,0,0.0589878004791289,0.0360990189147452,0.0400145574901401,0.0861507891145518,0.0497134065481834,0.0261690104936214
0,0,0,0.0360990189147452,0.0400145574901401,0.142841880888609,0.0497134065481834,0.0261690104936214,0.0133725400816745
0,0,0,0.0400145574901401,0.142841880888609,0.0438303981549722,0.0261690104936214,0.0133725400816745,0.0274532768707196
0,0,0.0491366289033858,0.142841880888609,0.0438303981549722,0.0320944474123302,0.0133725400816745,0.0274532768707196,0.00855152394119276
0,0.0491366289033858,0,0.0438303981549722,0.0320944474123302,0.0308000973299098,0.0274532768707196,0.00855152394119276,0.015085555495731
0.0491366289033858,0,0,0.0320944474123302,0.0308000973299098,0.0569580893645663,0.00855152394119276,0.015085555495731,0.0111094452179262
0,0,0,0.0308000973299098,0.0569580893645663,0.0556623139480826,0.015085555495731,0.0111094452179262,0.0209819561338729
0,0,0.0961011922751557,0.0569580893645663,0.0556623139480826,0.0170255051659398,0.0111094452179262,0.0209819561338729,0.0145532668772044
0,0.0961011922751557,0.0978745194517627,0.0556623139480826,0.0170255051659398,0.00613394894165711,0.0209819561338729,0.0145532668772044,0.00893283348946301
0.0961011922751557,0.0978745194517627,0.137443879907638,0.0170255051659398,0.00613394894165711,0.00523333012569056,0.0145532668772044,0.00893283348946301,0.00815726282522273
0.0978745194517627,0.137443879907638,0.102815517401832,0.00613394894165711,0.00523333012569056,0.0239782435064586,0.00893283348946301,0.00815726282522273,0.00798267022624335
0.137443879907638,0.102815517401832,0,0.00523333012569056,0.0239782435064586,0.0144293471191592,0.00815726282522273,0.00798267022624335,0.0171800980647758
0.102815517401832,0,0.111545614258499,0.0239782435064586,0.0144293471191592,0.0300755515795536,0.00798267022624335,0.0171800980647758,0.00846060047178278
0,0.111545614258499,0,0.0144293471191592,0.0300755515795536,0.0513456690637741,0.0171800980647758,0.00846060047178278,0.0126485354129019
0.111545614258499,0,0,0.0300755515795536,0.0513456690637741,0.0621702220097435,0.00846060047178278,0.0126485354129019,0.0141836054162689
