mSQI_t-1,mSQI_t0,mSQI_t1,PowerArm_t-1,PowerArm_t0,PowerArm_t1,PowerSternum_t-1,PowerSternum_t0,PowerSternum_t1
0,0,0,0.033908134466804,0.0621623742661183,0.0610559321774216,0.0468730846259239,0.0267081734469796,0.0254902203981617
0,0,0,0.0621623742661183,0.0610559321774216,0.050263887507847,0.0267081734469796,0.0254902203981617,0.0139381636412854
0,0,0,0.0610559321774216,0.050263887507847,0.0625444439226759,0.0254902203981617,0.0139381636412854,0.0137593917182665
0,0,0,0.050263887507847,0.0625444439226759,0.0547370398182946,0.0139381636412854,0.0137593917182665,0.0135059811086993
0,0,0.09011124883768,0.0625444439226759,0.0547370398182946,0.0134965594686359,0.0137593917182665,0.0135059811086993,0.00604451891218165
0,0.09011124883768,0,0.0547370398182946,0.0134965594686359,0.0347167244567468,0.0135059811086993,0.00604451891218165,0.0105129442173881
0.09011124883768,0,0.105785062814934,0.0134965594686359,0.0347167244567468,0.0209986284732218,0.00604451891218165,0.0105129442173881,0.00895540567790643
0,0.105785062814934,0.16412312065838,0.0347167244567468,0.0209986284732218,0.0281260538005707,0.0105129442173881,0.00895540567790643,0.00732085003624597
0.105785062814934,0.16412312065838,0.137026555217255,0.0209986284732218,0.0281260538005707,0.0135711478685708,0.00895540567790643,0.00732085003624597,0.00533372799220705
0.16412312065838,0.137026555217255,0.866700756881461,0.0281260538005707,0.0135711478685708,0.0125015143617546,0.00732085003624597,0.00533372799220705,0.00542765797532563
0.137026555217255,0.866700756881461,0.901716268615697,0.0135711478685708,0.0125015143617546,0.0115113085548163,0.00533372799220705,0.00542765797532563,0.00480513396475317
0.866700756881461,0.901716268615697,0.573072847566198,0.0125015143617546,0.0115113085548163,0.0118808206238579,0.00542765797532563,0.00480513396475317,0.00479477691501605
0.901716268615697,0.573072847566198,0.959157937983959,0.0115113085548163,0.0118808206238579,0.008211793056285,0.00480513396475317,0.00479477691501605,0.00444858109875626
0.573072847566198,0.959157937983959,0.957134905363201,0.0118808206238579,0.008211793056285,0.00848898418984244,0.00479477691501605,0.00444858109875626,0.00473214326472264
0.959157937983959,0.957134905363201,0.893225563872491,0.008211793056285,0.00848898418984244,0.0173421754562284,0.00444858109875626,0.00473214326472264,0.0144071966902927
0.957134905363201,0.893225563872491,0.106348846706136,0.00848898418984244,0.0173421754562284,0.019515428621913,0.00473214326472264,0.0144071966902927,0.0197670925578082
