mSQI_t-1,mSQI_t0,mSQI_t1,PowerArm_t-1,PowerArm_t0,PowerArm_t1,PowerSternum_t-1,PowerSternum_t0,PowerSternum_t1
0,0,0.05705977549045,0.0198759263012122,0.0275571257347023,0.0123902340589285,0.00981225402965746,0.00634030416735771,0.00496046369784958
0,0.05705977549045,0,0.0275571257347023,0.0123902340589285,0.0336370250858835,0.00634030416735771,0.00496046369784958,0.0198321765840683
0.05705977549045,0,0,0.0123902340589285,0.0336370250858835,0.0610636009541269,0.00496046369784958,0.0198321765840683,0.0245990188901088
0,0,0,0.0336370250858835,0.0610636009541269,0.0109853634710404,0.0198321765840683,0.0245990188901088,0.010176977102463
0,0,0,0.0610636009541269,0.0109853634710404,0.0647275322821145,0.0245990188901088,0.010176977102463,0.0160904253587081
0,0,0,0.0109853634710404,0.0647275322821145,0.0384265011936345,0.010176977102463,0.0160904253587081,0.0166765114077596
0,0,0,0.0647275322821145,0.0384265011936345,0.0537718704227881,0.0160904253587081,0.0166765114077596,0.0181004996614846
0,0,0,0.0384265011936345,0.0537718704227881,0.0335265419559166,0.0166765114077596,0.0181004996614846,0.0183022980232488
0,0,0,0.0537718704227881,0.0335265419559166,0.0206239193609468,0.0181004996614846,0.0183022980232488,0.00841485192234268
0,0,0,0.0335265419559166,0.0206239193609468,0.0228984541661817,0.0183022980232488,0.00841485192234268,0.00998779248141185
0,0,0,0.0206239193609468,0.0228984541661817,0.0236792154846339,0.00841485192234268,0.00998779248141185,0.0136564035167476
0,0,0,0.0228984541661817,0.0236792154846339,0.0791957485650791,0.00998779248141185,0.0136564035167476,0.0185160547764719
0,0,0.402347379684887,0.0236792154846339,0.0791957485650791,0.00553574079261002,0.0136564035167476,0.0185160547764719,0.00668422867503253
0,0.402347379684887,0.0957854447211151,0.0791957485650791,0.00553574079261002,0.00413470307867934,0.0185160547764719,0.00668422867503253,0.00575662278177099
0.402347379684887,0.0957854447211151,0.0892345919119946,0.00553574079261002,0.00413470307867934,0.00741174611432911,0.00668422867503253,0.00575662278177099,0.00634815728335148
0.0957854447211151,0.0892345919119946,0,0.00413470307867934,0.00741174611432911,0.0244959880884229,0.00575662278177099,0.00634815728335148,0.0117842572304133
0.0892345919119946,0,0,0.00741174611432911,0.0244959880884229,0.0155955284952103,0.00634815728335148,0.0117842572304133,0.00637767266775873
0,0,0,0.0244959880884229,0.0155955284952103,0.068202184539891,0.0117842572304133,0.00637767266775873,0.0196869051364579
0,0,0,0.0155955284952103,0.068202184539891,0.0867797813419224,0.00637767266775873,0.0196869051364579,0.0172050234922796
0,0,0,0.068202184539891,0.0867797813419224,0.0444945650843243,0.0196869051364579,0.0172050234922796,0.0633259398003199
0,0,0,0.0867797813419224,0.0444945650843243,0.073388468000944,0.0172050234922796,0.0633259398003199,0.116757954286125
0,0,0,0.0444945650843243,0.073388468000944,0.0595749253603141,0.0633259398003199,0.116757954286125,0.0834350183806223
0,0,0,0.073388468000944,0.0595749253603141,0.0801441120439446,0.116757954286125,0.0834350183806223,0.0167692880406609
0,0,0,0.0595749253603141,0.0801441120439446,0.0369963544617424,0.0834350183806223,0.0167692880406609,0.0125828928120974
0,0,0.107886765184867,0.0801441120439446,0.0369963544617424,0.0301781070075111,0.0167692880406609,0.0125828928120974,0.00889868943831971
0,0.107886765184867,0.56099000011731,0.0369963544617424,0.0301781070075111,0.0127439435655882,0.0125828928120974,0.00889868943831971,0.00702952826413482
0.107886765184867,0.56099000011731,0.670384787205704,0.0301781070075111,0.0127439435655882,0.017883001236639,0.00889868943831971,0.00702952826413482,0.0063085387292941
0.56099000011731,0.670384787205704,0,0.0127439435655882,0.017883001236639,0.0754795569089198,0.00702952826413482,0.0063085387292941,0.0134590119341568
0.670384787205704,0,0,0.017883001236639,0.0754795569089198,0.0798251930448876,0.0063085387292941,0.0134590119341568,0.0178435176625641
0,0,0,0.0754795569089198,0.0798251930448876,0.0895384222235965,0.0134590119341568,0.0178435176625641,0.0180075043854379
0,0,0,0.0798251930448876,0.0895384222235965,0.064210269876341,0.0178435176625641,0.0180075043854379,0.0114380612650413
0,0,0,0.0895384222235965,0.064210269876341,0.0493317429816059,0.0180075043854379,0.0114380612650413,0.0124448996285531
0,0,0,0.064210269876341,0.0493317429816059,0.0443211777959607,0.0114380612650413,0.0124448996285531,0.0256238090698332
0,0,0,0.0493317429816059,0.0443211777959607,0.0512371596028357,0.0124448996285531,0.0256238090698332,0.0172059118622799
0,0,0,0.0443211777959607,0.0512371596028357,0.0272549796497823,0.0256238090698332,0.0172059118622799,0.0231561266975277
0,0,0,0.0512371596028357,0.0272549796497823,0.0420789447521145,0.0172059118622799,0.0231561266975277,0.0117933292873189
0,0,0,0.0272549796497823,0.0420789447521145,0.0324955452707686,0.0231561266975277,0.0117933292873189,0.019327370420846
0,0,0,0.0420789447521145,0.0324955452707686,0.0572607904708967,0.0117933292873189,0.019327370420846,0.0109294322202734
0,0,0,0.0324955452707686,0.0572607904708967,0.032998033088555,0.019327370420846,0.0109294322202734,0.00679283363844966
0,0,0,0.0572607904708967,0.032998033088555,0.0436965812457124,0.0109294322202734,0.00679283363844966,0.0108027559294198
0,0,0,0.032998033088555,0.0436965812457124,0.049566959002469,0.00679283363844966,0.0108027559294198,0.0119626044467289
0,0,0,0.0436965812457124,0.049566959002469,0.0191951871312748,0.0108027559294198,0.0119626044467289,0.00554713897331375
0,0,0,0.049566959002469,0.0191951871312748,0.032486923993789,0.0119626044467289,0.00554713897331375,0.00662636455189188
0,0,0,0.0191951871312748,0.032486923993789,0.00685925959084697,0.00554713897331375,0.00662636455189188,0.00515143588989144
0,0,0,0.032486923993789,0.00685925959084697,0.0134802029991555,0.00662636455189188,0.00515143588989144,0.00443043243976321
0,0,0,0.00685925959084697,0.0134802029991555,0.0100172169407541,0.00515143588989144,0.00443043243976321,0.00442781367799442
0,0,0,0.0134802029991555,0.0100172169407541,0.00981848328906543,0.00443043243976321,0.00442781367799442,0.00449305278852394
0,0,0,0.0100172169407541,0.00981848328906543,0.00704487599242874,0.00442781367799442,0.00449305278852394,0.00667746467189441
0,0,0,0.00981848328906543,0.00704487599242874,0.0140982361810299,0.00449305278852394,0.00667746467189441,0.00511662744144715
0,0,0,0.00704487599242874,0.0140982361810299,0.0064484904191064,0.00667746467189441,0.00511662744144715,0.00481855114365771
0,0,0,0.0140982361810299,0.0064484904191064,0.0345108658784009,0.00511662744144715,0.00481855114365771,0.00655219983359597
0,0,0,0.0064484904191064,0.0345108658784009,0.0190499991029907,0.00481855114365771,0.00655219983359597,0.00581704021109228
0,0,0,0.0345108658784009,0.0190499991029907,0.00495519271116086,0.00655219983359597,0.00581704021109228,0.00481122691442423
0,0,0,0.0190499991029907,0.00495519271116086,0.0122036593121473,0.00581704021109228,0.00481122691442423,0.00467795756259537
0,0,0,0.00495519271116086,0.0122036593121473,0.0210686697938213,0.00481122691442423,0.00467795756259537,0.00490543818224993
0,0,0.0312490728068122,0.0122036593121473,0.0210686697938213,0.00605475083757282,0.00467795756259537,0.00490543818224993,0.00453493202001301
0,0.0312490728068122,0,0.0210686697938213,0.00605475083757282,0.0184764260860091,0.00490543818224993,0.00453493202001301,0.00502529263377386
0.0312490728068122,0,0,0.00605475083757282,0.0184764260860091,0.013183858836892,0.00453493202001301,0.00502529263377386,0.00458967867683017
0,0,0,0.0184764260860091,0.013183858836892,0.0165169886755277,0.00502529263377386,0.00458967867683017,0.00500954671240395
0,0,0,0.013183858836892,0.0165169886755277,0.0141380411897694,0.00458967867683017,0.00500954671240395,0.0046991561898182
